CustomerID,Gender,Region,Age,PurchaseAmount,PurchaseQuantity,ProductCategory
CUST11553,Female,East,37.0,122.88,2.0,Sports
CUST11554,Male,South,25.0,223.04,2.0,Home
CUST11555,Male,West,35.0,18.39,6.0,Groceries
CUST11556,Female,East,24.0,164.55,1.0,Home
CUST11557,Male,West,36.0,184.27,3.0,Home
CUST11558,Female,East,30.0,199.31,0.0,Home
CUST11559,Female,West,,101.77,2.0,Groceries
CUST11560,Male,South,35.0,173.92,2.0,Sports
CUST11561,Male,South,21.0,36.81,4.0,Groceries
CUST11562,Female,North,34.0,0.0,1.0,Groceries
CUST11563,Male,West,40.0,174.85,3.0,Home
CUST11564,Female,North,52.0,100.34,2.0,Clothing
CUST11565,Male,West,,142.87,2.0,Clothing
CUST11566,Female,East,19.0,79.8,1.0,Clothing
CUST11567,Male,East,43.0,80.74,2.0,Groceries
CUST11568,Female,North,21.0,159.7,5.0,Home
CUST11569,Male,West,31.0,102.12,1.0,Clothing
CUST11570,Female,North,,366.87,3.0,Electronics
CUST11571,Male,South,34.0,303.57,3.0,Electronics
CUST11572,Female,North,42.0,,1.0,Electronics
CUST11573,Female,North,28.0,153.29,4.0,Sports
CUST11574,Male,East,32.0,126.25,2.0,Home
CUST11575,Male,North,35.0,27.8,2.0,Groceries
CUST11576,Male,West,36.0,28.64,3.0,Groceries
CUST11577,Female,East,36.0,182.1,4.0,Home
CUST11578,Female,North,39.0,145.0,1.0,Sports
CUST11579,Female,South,43.0,184.34,3.0,Home
CUST11580,Male,North,39.0,137.36,2.0,Sports
CUST11581,Male,North,40.0,45.57,0.0,Clothing
CUST11582,Female,North,,58.27,1.0,Clothing
CUST11583,Female,East,36.0,145.47,0.0,Sports
CUST11584,nan,West,40.0,196.96,0.0,Home
CUST11585,Male,South,42.0,63.48,0.0,Clothing
CUST11586,Female,North,28.0,185.44,0.0,Home
CUST11587,Male,West,28.0,113.67,0.0,Clothing
CUST11588,Male,West,29.0,182.87,0.0,Home
CUST11589,Female,East,40.0,170.84,3.0,Home
CUST11590,Female,South,45.0,262.49,2.0,Electronics
CUST11591,nan,East,31.0,168.07,2.0,Sports
CUST11592,Male,West,44.0,49.43,0.0,Groceries
CUST11593,Male,West,,171.06,3.0,Sports
CUST11594,Female,West,34.0,203.8,3.0,Home
CUST11595,Female,East,33.0,169.21,3.0,Home
CUST11596,Male,South,42.0,170.37,2.0,Sports
CUST11597,Male,North,,166.61,0.0,Home
CUST11598,Male,East,,77.98,0.0,Clothing
CUST11599,Female,West,26.0,206.07,2.0,Home
CUST11600,Male,East,40.0,143.07,2.0,Sports
CUST11601,Male,West,30.0,181.25,3.0,Sports
CUST11602,Male,North,26.0,126.24,2.0,Sports
CUST11603,Male,North,35.0,277.96,1.0,Electronics
CUST11604,Male,South,36.0,317.23,1.0,Electronics
CUST11605,Female,West,64.0,288.14,1.0,Electronics
CUST11606,Male,South,33.0,283.58,1.0,Electronics
CUST11607,Female,South,24.0,319.21,2.0,Electronics
CUST11608,Male,North,38.0,308.53,2.0,Electronics
CUST11609,Female,East,14.0,253.09,0.0,Electronics
CUST11610,Female,East,34.0,143.21,1.0,Sports
CUST11611,Female,South,35.0,31.55,1.0,Groceries
CUST11612,Female,North,43.0,293.14,2.0,Electronics
CUST11613,Male,West,45.0,140.78,2.0,Sports
CUST11614,Male,East,30.0,27.89,,Groceries
CUST11615,Female,South,33.0,271.12,0.0,Electronics
CUST11616,nan,East,27.0,34.6,1.0,Groceries
CUST11617,Female,East,24.0,15.1,5.0,Groceries
CUST11618,Female,West,38.0,56.41,2.0,Clothing
CUST11619,Female,North,22.0,163.4,0.0,Home
CUST11620,Male,West,31.0,134.26,2.0,Clothing
CUST11621,Male,North,25.0,45.44,1.0,Groceries
CUST11622,Female,East,40.0,146.78,,Sports
CUST11623,Female,South,53.0,329.44,,Electronics
CUST11624,Male,West,22.0,190.7,0.0,Home
CUST11625,Female,North,16.0,324.54,4.0,Electronics
CUST11626,Male,East,34.0,123.2,2.0,Sports
CUST11627,Female,North,35.0,197.0,0.0,Home
CUST11628,Male,North,37.0,77.87,0.0,Clothing
CUST11629,Male,North,31.0,23.97,1.0,Groceries
CUST11630,Female,East,33.0,101.94,0.0,Sports
CUST11631,Male,South,39.0,57.63,0.0,Groceries
CUST11632,Female,South,45.0,30.73,3.0,Groceries
CUST11633,Female,South,15.0,298.18,,Electronics
CUST11634,Female,North,31.0,139.29,1.0,Sports
CUST11635,Male,East,37.0,0.0,1.0,Groceries
CUST11636,Male,North,26.0,93.74,2.0,Clothing
CUST11637,Male,South,52.0,216.45,1.0,Home
CUST11638,nan,South,29.0,183.16,0.0,Sports
CUST11639,Female,East,35.0,350.05,1.0,Electronics
CUST11640,Female,North,41.0,108.01,1.0,Sports
CUST11641,Female,West,29.0,266.74,3.0,Electronics
CUST11642,Female,West,17.0,166.02,2.0,Home
CUST11643,Female,South,31.0,102.26,1.0,Clothing
CUST11644,Male,East,45.0,46.42,2.0,Groceries
CUST11645,Female,North,32.0,173.55,4.0,Sports
CUST11646,Male,North,27.0,307.97,3.0,Electronics
CUST11647,Female,South,44.0,188.02,0.0,Home
CUST11648,Female,South,32.0,57.63,,Groceries
CUST11649,Female,North,30.0,165.76,1.0,Home
CUST11650,Male,North,,122.72,0.0,Clothing
CUST11651,Male,South,43.0,30.75,2.0,Groceries
CUST11652,Male,North,59.0,41.76,1.0,Groceries
CUST11653,Male,West,43.0,91.09,5.0,Groceries
CUST11654,Male,South,47.0,289.09,2.0,Electronics
CUST11655,Female,North,30.0,36.48,1.0,Groceries
CUST11656,Female,South,25.0,197.59,2.0,Home
CUST11657,Male,East,36.0,266.88,4.0,Electronics
CUST11658,Male,South,36.0,59.52,3.0,Groceries
CUST11659,Male,South,24.0,169.41,4.0,Home
CUST11660,Female,East,33.0,208.21,2.0,Home
CUST11661,Female,West,39.0,195.81,2.0,Sports
CUST11662,Female,North,39.0,161.81,2.0,Home
CUST11663,Female,East,40.0,131.51,0.0,Clothing
CUST11664,nan,South,38.0,140.91,2.0,Groceries
CUST11665,Female,North,30.0,28.82,1.0,Groceries
CUST11666,Male,East,30.0,65.41,1.0,Groceries
CUST11667,Female,North,23.0,216.46,2.0,Home
CUST11668,Male,North,53.0,166.08,1.0,Home
CUST11669,Female,East,35.0,66.78,1.0,Groceries
CUST11670,Male,North,33.0,298.45,1.0,Electronics
CUST11671,Female,West,26.0,259.64,2.0,Electronics
CUST11672,Female,East,64.0,72.65,2.0,Clothing
CUST11673,Female,West,24.0,121.76,2.0,Sports
CUST11674,Female,South,31.0,98.29,4.0,Clothing
CUST11675,Male,North,39.0,42.31,6.0,Groceries
CUST11676,Male,South,41.0,54.38,3.0,Groceries
CUST11677,Male,South,45.0,10.48,1.0,Groceries
CUST11678,Male,North,53.0,147.52,3.0,Sports
CUST11679,Female,East,40.0,224.28,4.0,Home
CUST11680,Male,North,24.0,109.58,3.0,Sports
CUST11681,nan,South,32.0,95.17,4.0,Clothing
CUST11682,Female,South,38.0,251.28,0.0,Home
CUST11683,Female,East,56.0,194.68,2.0,Home
CUST11684,Male,North,,76.07,1.0,Clothing
CUST11685,Female,South,47.0,207.82,1.0,Home
CUST11686,Female,West,37.0,346.16,0.0,Electronics
CUST11687,Female,South,43.0,72.35,0.0,Clothing
CUST11688,Female,South,34.0,159.21,0.0,Clothing
CUST11689,Female,East,27.0,310.92,3.0,Electronics
CUST11690,Male,West,43.0,152.64,3.0,Sports
CUST11691,Female,South,,101.36,3.0,Sports
CUST11692,Male,South,45.0,126.0,1.0,Sports
CUST11693,Male,West,35.0,196.53,3.0,Home
CUST11694,Male,North,29.0,334.98,4.0,Electronics
CUST11695,Male,North,19.0,114.53,4.0,Clothing
CUST11696,Male,South,43.0,74.89,3.0,Clothing
CUST11697,Male,South,39.0,144.06,7.0,Clothing
CUST11698,nan,North,25.0,276.8,3.0,Home
CUST11699,Female,East,30.0,248.74,3.0,Home
CUST11700,nan,West,30.0,163.84,0.0,Sports
CUST11701,Male,West,20.0,202.93,1.0,Home
CUST11702,Male,East,27.0,141.61,4.0,Sports
CUST11703,Female,East,24.0,124.78,3.0,Sports
CUST11704,Male,East,31.0,85.81,2.0,Clothing
CUST11705,Male,East,28.0,219.83,1.0,Home
CUST11706,Female,East,19.0,208.72,3.0,Sports
CUST11707,Male,East,,330.07,2.0,Electronics
CUST11708,Female,West,,281.58,2.0,Electronics
CUST11709,Female,East,27.0,,2.0,Home
CUST11710,Male,North,38.0,91.45,2.0,Clothing
CUST11711,Male,East,39.0,40.04,2.0,Clothing
CUST11712,Female,East,47.0,155.9,3.0,Sports
CUST11713,Male,West,,161.21,2.0,Home
CUST11714,Male,West,46.0,332.52,3.0,Electronics
CUST11715,nan,East,30.0,155.7,1.0,Sports
CUST11716,Male,West,22.0,163.64,2.0,Sports
CUST11717,Female,South,42.0,56.31,1.0,Groceries
CUST11718,nan,West,48.0,206.83,0.0,Home
CUST11719,Male,West,61.0,163.85,3.0,Sports
CUST11720,Male,West,23.0,302.73,2.0,Electronics
CUST11721,Male,West,42.0,2.63,2.0,Groceries
CUST11722,Male,North,31.0,301.45,2.0,Electronics
CUST11723,Male,North,43.0,153.94,2.0,Clothing
CUST11724,Female,North,20.0,135.3,1.0,Groceries
CUST11725,Male,East,22.0,66.63,4.0,Groceries
CUST11726,Female,East,27.0,159.47,4.0,Sports
CUST11727,nan,South,36.0,102.35,1.0,Clothing
CUST11728,Female,North,,144.62,2.0,Sports
CUST11729,Female,East,42.0,170.62,2.0,Home
CUST11730,Male,West,45.0,272.77,3.0,Electronics
CUST11731,Female,West,41.0,351.85,4.0,Electronics
CUST11732,Female,North,51.0,150.93,2.0,Sports
CUST11733,Male,South,39.0,356.08,0.0,Electronics
CUST11734,Male,South,23.0,283.12,1.0,Electronics
CUST11735,Female,West,49.0,192.03,0.0,Home
CUST11736,Male,South,29.0,149.65,1.0,Clothing
CUST11737,Male,North,44.0,0.0,4.0,Groceries
CUST11738,Male,West,51.0,139.55,1.0,Sports
CUST11739,Male,East,40.0,200.53,7.0,Sports
CUST11740,Female,East,20.0,206.33,1.0,Home
CUST11741,Female,South,26.0,192.29,3.0,Home
CUST11742,Female,West,48.0,37.81,0.0,Groceries
CUST11743,Male,West,33.0,94.41,0.0,Clothing
CUST11744,Male,East,36.0,151.08,1.0,Sports
CUST11745,Female,West,43.0,276.37,3.0,Home
CUST11746,Male,West,,171.62,2.0,Sports
CUST11747,Male,West,38.0,268.41,0.0,Electronics
CUST11748,Female,South,33.0,160.79,2.0,Sports
CUST11749,Male,West,32.0,60.93,1.0,Clothing
CUST11750,Female,North,,54.4,4.0,Clothing
CUST11751,Male,South,,164.07,3.0,Sports
CUST11752,Male,West,32.0,254.4,0.0,Electronics
CUST11753,Male,West,46.0,74.47,,Clothing
CUST11754,nan,North,34.0,160.58,2.0,Home
CUST11755,Female,South,26.0,126.78,2.0,Sports
CUST11756,Female,East,,317.62,4.0,Electronics
CUST11757,Female,East,25.0,190.43,2.0,Home
CUST11758,Male,South,32.0,150.02,,Sports
CUST11759,Female,West,47.0,292.67,1.0,Electronics
CUST11760,Male,West,27.0,195.73,5.0,Home
CUST11761,Female,East,37.0,137.84,1.0,Clothing
CUST11762,Male,East,28.0,99.55,1.0,Sports
CUST11763,Female,East,32.0,146.17,,Sports
CUST11764,Male,North,20.0,136.92,3.0,Clothing
CUST11765,Male,East,33.0,27.09,5.0,Groceries
CUST11766,Female,North,33.0,192.72,2.0,Home
CUST11767,Male,South,40.0,138.92,3.0,Clothing
CUST11768,Male,West,37.0,,2.0,Sports
CUST11769,Male,East,,198.73,0.0,Home
CUST11770,Male,West,,229.33,1.0,Home
CUST11771,Female,West,37.0,39.51,2.0,Groceries
CUST11772,Female,East,37.0,175.86,3.0,Sports
CUST11773,Female,East,,304.47,1.0,Electronics
CUST11774,Female,South,30.0,69.91,0.0,Groceries
CUST11775,Male,North,37.0,31.78,1.0,Groceries
CUST11776,Female,North,40.0,279.71,2.0,Electronics
CUST11777,Male,West,,243.81,2.0,Electronics
CUST11778,Male,East,30.0,28.58,3.0,Groceries
CUST11779,Female,South,32.0,180.47,5.0,Home
CUST11780,Male,South,38.0,79.74,,Clothing
CUST11781,Female,South,47.0,71.3,3.0,Clothing
CUST11782,Male,South,27.0,42.7,0.0,Groceries
CUST11783,Female,South,30.0,200.25,4.0,Home
CUST11784,Female,North,30.0,305.65,4.0,Electronics
CUST11785,Female,North,27.0,33.09,1.0,Groceries
CUST11786,Female,North,32.0,123.98,3.0,Sports
CUST11787,Female,East,43.0,210.72,2.0,Home
CUST11788,Male,West,24.0,98.72,1.0,Sports
CUST11789,Female,South,39.0,163.73,2.0,Sports
CUST11790,Male,East,18.0,44.11,2.0,Groceries
CUST11791,Female,South,29.0,222.58,2.0,Home
CUST11792,Female,North,32.0,157.53,0.0,Sports
CUST11793,Female,East,52.0,147.3,0.0,Home
CUST11794,Male,North,32.0,85.61,3.0,Clothing
CUST11795,Male,South,13.0,157.7,2.0,Sports
CUST11796,Female,South,15.0,195.36,1.0,Sports
CUST11797,Male,West,35.0,221.32,3.0,Home
CUST11798,Male,South,41.0,80.8,,Clothing
CUST11799,Male,North,39.0,167.11,4.0,Sports
CUST11800,Female,South,37.0,59.79,0.0,Groceries
CUST11801,Female,West,47.0,208.56,2.0,Home
CUST11802,Male,West,30.0,164.9,,Home
CUST11803,Male,North,44.0,150.36,1.0,Sports
CUST11804,Male,East,19.0,97.17,1.0,Clothing
CUST11805,Female,South,26.0,174.4,1.0,Sports
CUST11806,Female,West,17.0,293.68,2.0,Electronics
CUST11807,Male,South,32.0,178.12,2.0,Sports
CUST11808,Male,South,35.0,302.91,2.0,Electronics
CUST11809,Male,East,,24.59,1.0,Groceries
CUST11810,Female,West,36.0,192.96,1.0,Home
CUST11811,Female,South,26.0,228.35,3.0,Home
CUST11812,Male,West,33.0,90.33,3.0,Clothing
CUST11813,Male,North,20.0,147.51,1.0,Sports
CUST11814,Male,North,49.0,89.46,3.0,Groceries
CUST11815,nan,South,,310.08,2.0,Electronics
CUST11816,Male,West,30.0,77.51,4.0,Clothing
CUST11817,Female,South,51.0,0.35,2.0,Groceries
CUST11818,Female,West,23.0,2.2,2.0,Groceries
CUST11819,Male,West,24.0,317.72,3.0,Electronics
CUST11820,Male,East,,,2.0,Electronics
CUST11821,Male,East,,,1.0,Home
CUST11822,Female,East,,167.64,3.0,Sports
CUST11823,Female,South,42.0,103.47,1.0,Clothing
CUST11824,Female,East,61.0,167.71,3.0,Sports
CUST11825,Female,East,13.0,144.24,1.0,Clothing
CUST11826,Male,North,41.0,,3.0,Groceries
CUST11827,nan,West,29.0,342.24,1.0,Electronics
CUST11828,Female,West,29.0,292.35,4.0,Electronics
CUST11829,Male,East,29.0,65.65,0.0,Groceries
CUST11830,nan,West,26.0,0.12,0.0,Groceries
CUST11831,Female,North,,,1.0,Clothing
CUST11832,Female,North,43.0,55.39,0.0,Groceries
CUST11833,Female,East,35.0,129.92,4.0,Clothing
CUST11834,Female,North,49.0,203.4,1.0,Sports
CUST11835,Female,West,20.0,251.13,3.0,Electronics
CUST11836,Male,South,22.0,286.21,0.0,Electronics
CUST11837,Male,West,13.0,304.86,2.0,Electronics
CUST11838,Female,South,28.0,110.07,1.0,Sports
CUST11839,Male,East,37.0,144.23,6.0,Sports
CUST11840,Male,South,36.0,264.87,2.0,Home
CUST11841,Male,North,36.0,87.87,1.0,Clothing
CUST11842,Male,West,21.0,82.81,4.0,Clothing
CUST11843,Female,South,43.0,246.36,4.0,Home
CUST11844,Female,West,37.0,279.51,3.0,Electronics
CUST11845,Male,East,42.0,,0.0,Clothing
CUST11846,Male,East,16.0,163.65,4.0,Clothing
CUST11847,Male,North,38.0,360.39,4.0,Electronics
CUST11848,Female,East,23.0,56.23,2.0,Groceries
CUST11849,Female,South,31.0,30.45,3.0,Groceries
CUST11850,Male,East,40.0,208.87,6.0,Home
CUST11851,Female,North,36.0,139.87,2.0,Sports
CUST11852,Female,West,26.0,122.31,3.0,Clothing
CUST11853,Female,West,35.0,78.75,3.0,Clothing
CUST11854,Female,East,20.0,169.16,4.0,Home
CUST11855,Male,South,47.0,186.7,4.0,Home
CUST11856,Female,North,33.0,61.95,5.0,Clothing
CUST11857,Male,South,,292.48,2.0,Electronics
CUST11858,Female,North,30.0,266.49,5.0,Electronics
CUST11859,Female,East,30.0,152.88,1.0,Sports
CUST11860,Female,North,27.0,176.25,2.0,Clothing
CUST11861,Female,North,44.0,62.46,2.0,Clothing
CUST11862,Male,East,28.0,69.28,1.0,Clothing
CUST11863,Female,South,41.0,,2.0,Clothing
CUST11864,nan,East,31.0,194.76,1.0,Home
CUST11865,Female,North,15.0,20.71,2.0,Groceries
CUST11866,Male,East,29.0,93.33,3.0,Clothing
CUST11867,Male,North,23.0,61.14,5.0,Groceries
CUST11868,Male,East,35.0,303.33,1.0,Electronics
CUST11869,Female,West,23.0,131.59,1.0,Sports
CUST11870,Female,West,44.0,337.62,3.0,Electronics
CUST11871,Male,East,34.0,75.89,2.0,Clothing
CUST11872,Female,South,33.0,317.99,3.0,Electronics
CUST11873,Female,North,42.0,229.94,4.0,Home
CUST11874,Female,West,45.0,46.92,4.0,Groceries
CUST11875,Female,South,35.0,136.62,3.0,Clothing
CUST11876,Female,North,27.0,182.76,5.0,Home
CUST11877,Female,West,17.0,56.75,5.0,Groceries
CUST11878,Male,West,28.0,250.23,3.0,Home
CUST11879,Female,East,29.0,309.29,,Electronics
CUST11880,Female,North,36.0,77.63,4.0,Clothing
CUST11881,Female,South,32.0,,2.0,Electronics
CUST11882,Female,South,,151.4,1.0,Sports
CUST11883,Female,South,29.0,83.82,2.0,Clothing
CUST11884,Male,North,34.0,243.99,3.0,Electronics
CUST11885,Male,South,47.0,89.7,0.0,Clothing
CUST11886,Male,South,38.0,44.29,2.0,Groceries
CUST11887,Male,South,34.0,106.59,3.0,Clothing
CUST11888,Female,East,29.0,58.81,4.0,Clothing
CUST11889,nan,East,29.0,,4.0,Groceries
CUST11890,Male,North,26.0,295.8,2.0,Electronics
CUST11891,Male,North,30.0,139.41,1.0,Clothing
CUST11892,Female,South,43.0,211.18,1.0,Home
CUST11893,Male,East,33.0,70.73,2.0,Clothing
CUST11894,Female,West,22.0,304.01,1.0,Electronics
CUST11895,Female,West,53.0,29.5,1.0,Groceries
CUST11896,Female,South,38.0,359.05,,Electronics
CUST11897,Male,South,21.0,165.48,3.0,Sports
CUST11898,Male,East,,65.01,1.0,Clothing
CUST11899,Female,East,36.0,80.12,1.0,Clothing
CUST11900,Female,East,52.0,0.0,2.0,Groceries
CUST11901,Male,North,24.0,100.86,6.0,Clothing
CUST11902,Female,North,45.0,235.57,0.0,Home
CUST11903,Male,South,49.0,187.76,2.0,Home
CUST11904,Female,North,29.0,313.49,3.0,Electronics
CUST11905,Male,East,32.0,73.5,2.0,Groceries
CUST11906,Female,East,25.0,144.46,0.0,Sports
CUST11907,Male,North,33.0,294.32,3.0,Electronics
CUST11908,Male,West,35.0,7.38,,Groceries
CUST11909,Male,South,42.0,67.1,1.0,Groceries
CUST11910,Male,West,46.0,329.39,2.0,Electronics
CUST11911,Female,South,28.0,334.69,2.0,Electronics
CUST11912,nan,West,15.0,71.77,0.0,Clothing
CUST11913,Male,North,35.0,168.78,3.0,Sports
CUST11914,Male,South,38.0,209.1,0.0,Home
CUST11915,Female,South,37.0,81.92,4.0,Clothing
CUST11916,Female,South,,84.23,1.0,Groceries
CUST11917,Female,East,36.0,167.07,2.0,Sports
CUST11918,Male,East,,124.87,6.0,Sports
CUST11919,Male,West,39.0,351.25,0.0,Electronics
CUST11920,Female,North,31.0,155.6,2.0,Sports
CUST11921,Male,East,30.0,183.38,4.0,Sports
CUST11922,Female,South,33.0,25.49,3.0,Groceries
CUST11923,Male,East,51.0,115.63,0.0,Clothing
CUST11924,Female,North,33.0,112.04,1.0,Sports
CUST11925,Male,East,35.0,312.82,4.0,Electronics
CUST11926,Female,South,30.0,131.31,1.0,Clothing
CUST11927,Female,West,46.0,264.19,2.0,Electronics
CUST11928,Female,South,55.0,,1.0,Sports
CUST11929,Male,North,40.0,105.84,2.0,Clothing
CUST11930,Female,West,36.0,135.83,0.0,Sports
CUST11931,Female,East,35.0,70.98,1.0,Groceries
CUST11932,Female,East,11.0,134.6,1.0,Clothing
CUST11933,Female,East,42.0,272.17,1.0,Electronics
CUST11934,Female,West,36.0,52.68,1.0,Groceries
CUST11935,Female,South,39.0,244.43,4.0,Home
CUST11936,Male,West,28.0,271.83,2.0,Electronics
CUST11937,Female,West,31.0,111.46,1.0,Sports
CUST11938,Female,North,31.0,280.47,2.0,Electronics
CUST11939,Male,West,45.0,165.36,1.0,Home
CUST11940,Male,East,,305.57,,Electronics
CUST11941,Male,South,56.0,60.11,7.0,Groceries
CUST11942,Female,South,39.0,361.75,3.0,Electronics
CUST11943,Female,South,22.0,126.32,3.0,Clothing
CUST11944,Female,East,34.0,209.82,0.0,Home
CUST11945,Female,East,28.0,313.42,,Electronics
CUST11946,Male,East,13.0,250.3,2.0,Home
CUST11947,Male,East,51.0,84.69,2.0,Groceries
CUST11948,Male,East,42.0,110.13,1.0,Clothing
CUST11949,Male,West,40.0,211.42,2.0,Sports
CUST11950,Male,East,37.0,,5.0,Electronics
CUST11951,Male,East,21.0,45.11,4.0,Groceries
CUST11952,Female,East,30.0,171.69,2.0,Home
CUST11953,Female,East,43.0,154.81,3.0,Home
CUST11954,nan,South,24.0,0.0,2.0,Groceries
CUST11955,Female,East,10.0,298.27,1.0,Electronics
CUST11956,Female,West,33.0,121.25,0.0,Sports
CUST11957,Male,West,34.0,329.56,3.0,Electronics
CUST11958,Female,West,36.0,92.46,3.0,Clothing
CUST11959,Female,North,42.0,230.58,3.0,Electronics
CUST11960,Male,South,41.0,117.58,1.0,Clothing
CUST11961,Male,East,38.0,171.35,,Home
CUST11962,Female,North,47.0,118.4,1.0,Clothing
CUST11963,Male,East,20.0,169.58,1.0,Sports
CUST11964,Female,North,40.0,79.31,3.0,Groceries
CUST11965,Female,North,41.0,42.22,2.0,Clothing
CUST11966,Male,West,23.0,270.86,1.0,Electronics
CUST11967,Male,West,20.0,87.78,4.0,Clothing
CUST11968,Male,North,28.0,158.21,2.0,Home
CUST11969,Male,West,,131.54,2.0,Clothing
CUST11970,Male,North,,106.38,1.0,Sports
CUST11971,Female,South,29.0,102.74,4.0,Clothing
CUST11972,Male,West,26.0,184.58,0.0,Sports
CUST11973,Female,West,29.0,306.18,1.0,Electronics
CUST11974,Male,West,46.0,168.23,3.0,Home
CUST11975,Female,South,35.0,74.4,1.0,Groceries
CUST11976,Male,North,33.0,313.23,0.0,Electronics
CUST11977,Male,East,34.0,277.78,0.0,Electronics
CUST11978,Female,West,48.0,70.08,2.0,Groceries
CUST11979,Female,North,28.0,97.31,2.0,Clothing
CUST11980,Male,South,48.0,86.19,2.0,Clothing
CUST11981,Female,East,37.0,70.19,1.0,Clothing
CUST11982,Male,West,33.0,224.89,1.0,Home
CUST11983,Female,South,60.0,270.47,3.0,Electronics
CUST11984,Male,South,24.0,135.96,5.0,Sports
CUST11985,Male,East,31.0,77.98,0.0,Groceries
CUST11986,Female,North,23.0,291.21,2.0,Electronics
CUST11987,Female,West,45.0,65.2,3.0,Clothing
CUST11988,Male,West,52.0,86.94,4.0,Groceries
CUST11989,Female,North,52.0,108.24,2.0,Sports
CUST11990,Female,North,47.0,288.12,2.0,Electronics
CUST11991,Male,North,33.0,273.61,4.0,Electronics
CUST11992,Female,East,31.0,,4.0,Home
CUST11993,Male,East,18.0,348.76,6.0,Electronics
CUST11994,Female,West,55.0,278.02,4.0,Electronics
CUST11995,Female,East,40.0,,1.0,Sports
CUST11996,Female,South,30.0,155.51,5.0,Sports
CUST11997,Male,West,48.0,61.1,2.0,Groceries
CUST11998,Male,East,25.0,117.68,2.0,Clothing
CUST11999,Male,North,39.0,119.16,1.0,Sports
CUST12000,Male,South,33.0,57.97,2.0,Groceries
CUST12001,Male,North,41.0,273.3,,Electronics
CUST12002,Female,West,34.0,55.61,1.0,Groceries
CUST12003,Male,North,20.0,19.69,0.0,Groceries
CUST12004,Male,East,36.0,30.07,1.0,Groceries
CUST12005,Female,East,45.0,92.08,1.0,Groceries
CUST12006,Male,West,35.0,127.24,1.0,Sports
CUST12007,Female,North,43.0,,0.0,Clothing
CUST12008,Male,West,25.0,15.78,2.0,Groceries
CUST12009,Female,North,35.0,236.64,1.0,Home
CUST12010,Male,South,29.0,289.89,,Electronics
CUST12011,Male,East,42.0,296.42,1.0,Electronics
CUST12012,Female,West,35.0,253.16,1.0,Electronics
CUST12013,Male,South,42.0,280.11,3.0,Electronics
CUST12014,Female,South,46.0,309.72,6.0,Electronics
CUST12015,Male,West,42.0,40.92,4.0,Groceries
CUST12016,Male,West,38.0,,1.0,Clothing
CUST12017,Female,South,25.0,176.17,1.0,Home
CUST12018,Male,North,35.0,,1.0,Sports
CUST12019,Female,South,30.0,,1.0,Home
CUST12020,nan,West,32.0,142.35,1.0,Sports
CUST12021,Female,South,31.0,133.87,3.0,Sports
CUST12022,Female,North,25.0,153.28,2.0,Home
CUST12023,Male,East,15.0,70.82,3.0,Groceries
CUST12024,Male,East,28.0,281.69,0.0,Electronics
CUST12025,Male,South,37.0,94.94,3.0,Groceries
CUST12026,Female,North,22.0,319.69,1.0,Electronics
CUST12027,nan,East,35.0,90.3,0.0,Clothing
CUST12028,Male,South,54.0,186.48,,Sports
CUST12029,Female,South,45.0,176.61,2.0,Home
CUST12030,Male,North,51.0,70.9,3.0,Clothing
CUST12031,Female,West,39.0,215.92,3.0,Electronics
CUST12032,Male,South,47.0,73.71,2.0,Groceries
CUST12033,nan,West,28.0,186.4,,Home
CUST12034,Female,West,29.0,118.58,0.0,Sports
CUST12035,Male,East,,88.44,2.0,Clothing
CUST12036,Male,West,47.0,174.56,2.0,Sports
CUST12037,Male,North,50.0,342.68,3.0,Electronics
CUST12038,Male,East,29.0,128.31,,Sports
CUST12039,Male,East,,46.43,1.0,Groceries
CUST12040,Female,East,27.0,120.91,3.0,Clothing
CUST12041,Female,South,39.0,64.03,0.0,Clothing
CUST12042,Female,South,46.0,68.12,0.0,Groceries
CUST12043,Male,West,18.0,166.19,1.0,Sports
CUST12044,Female,East,39.0,13.17,2.0,Groceries
CUST12045,Female,East,32.0,173.42,1.0,Home
CUST12046,Male,North,36.0,41.51,2.0,Groceries
CUST12047,Female,West,40.0,183.17,3.0,Sports
CUST12048,Female,North,33.0,0.0,4.0,Groceries
CUST12049,Male,West,,333.37,1.0,Electronics
CUST12050,Male,West,33.0,75.33,2.0,Groceries
CUST12051,Female,South,45.0,36.01,2.0,Groceries
CUST12052,Male,South,39.0,,4.0,Sports
CUST12053,Female,North,37.0,221.11,2.0,Home
CUST12054,Female,West,22.0,195.05,6.0,Home
CUST12055,Female,East,31.0,150.3,1.0,Sports
CUST12056,Male,South,44.0,146.94,3.0,Sports
CUST12057,Male,East,35.0,154.12,4.0,Sports
CUST12058,Female,North,42.0,294.81,2.0,Electronics
CUST12059,Female,South,53.0,76.42,4.0,Clothing
CUST12060,Male,South,45.0,2.54,4.0,Groceries
CUST12061,Female,West,36.0,134.59,0.0,Sports
CUST12062,Female,North,30.0,147.26,0.0,Sports
CUST12063,Male,West,9.0,201.44,2.0,Sports
CUST12064,Male,South,33.0,146.81,1.0,Home
CUST12065,Female,North,32.0,129.23,0.0,Sports
CUST12066,Male,South,39.0,,1.0,Groceries
CUST12067,Male,North,33.0,171.64,2.0,Sports
CUST12068,Male,South,32.0,,2.0,Groceries
CUST12069,Male,East,17.0,273.93,1.0,Electronics
CUST12070,Female,East,26.0,97.43,2.0,Clothing
