,CustomerID,Age,Gender,Region,SatisfactionScore
1964,CUST2964,38.0,Male,North,1.0
1965,CUST2965,61.0,Female,South,5.0
1966,CUST2966,38.0,Female,,3.0
1967,CUST2967,43.0,Male,North,3.0
1968,CUST2968,51.0,Female,South,3.0
1969,CUST2969,26.0,Male,East,3.0
1970,CUST2970,42.0,Female,North,3.0
1971,CUST2971,23.0,Female,East,1.0
1972,CUST2972,36.0,Other,North,3.0
1973,CUST2973,54.0,Male,East,1.0
1974,CUST2974,49.0,Female,North,3.0
1975,CUST2975,69.0,Female,North,3.0
1976,CUST2976,19.0,Female,East,4.0
1977,CUST2977,27.0,Female,South,3.0
1978,CUST2978,64.0,Male,North,3.0
1979,CUST2979,60.0,Male,North,2.0
1980,CUST2980,55.0,Female,South,1.0
1981,CUST2981,67.0,Other,,1.0
1982,CUST2982,22.0,Female,North,3.0
1983,CUST2983,21.0,Female,North,4.0
1984,CUST2984,55.0,Male,North,5.0
1985,CUST2985,57.0,Female,,4.0
1986,CUST2986,66.0,Other,South,2.0
1987,CUST2987,20.0,Female,North,3.0
1988,CUST2988,23.0,Female,North,5.0
1989,CUST2989,36.0,Female,,2.0
1990,CUST2990,68.0,Female,South,2.0
1991,CUST2991,40.0,Male,East,1.0
1992,CUST2992,41.0,Other,South,3.0
1993,CUST2993,62.0,Female,North,3.0
1994,CUST2994,35.0,Female,North,1.0
1995,CUST2995,57.0,Male,East,4.0
1996,CUST2996,52.0,Male,North,3.0
1997,CUST2997,53.0,Male,East,2.0
1998,CUST2998,65.0,Male,,2.0
1999,CUST2999,65.0,Other,,4.0
2000,CUST3000,19.0,Female,,3.0
2001,CUST3001,21.0,Female,East,3.0
2002,CUST3002,34.0,Female,South,4.0
2003,CUST3003,19.0,Male,East,3.0
2004,CUST3004,26.0,Female,North,5.0
2005,CUST3005,44.0,Male,,1.0
2006,CUST3006,31.0,Female,East,4.0
2007,CUST3007,61.0,Female,North,2.0
2008,CUST3008,34.0,Female,East,4.0
2009,CUST3009,54.0,Female,South,2.0
2010,CUST3010,23.0,Male,,4.0
2011,CUST3011,56.0,Female,,3.0
2012,CUST3012,36.0,Female,North,3.0
2013,CUST3013,20.0,Female,North,3.0
2014,CUST3014,58.0,Male,East,3.0
2015,CUST3015,43.0,Male,South,4.0
2016,CUST3016,29.0,Male,East,3.0
2017,CUST3017,41.0,Male,North,3.0
2018,CUST3018,37.0,Female,North,4.0
2019,CUST3019,58.0,Female,South,2.0
2020,CUST3020,41.0,Female,North,3.0
2021,CUST3021,30.0,Male,East,3.0
2022,CUST3022,36.0,Female,North,2.0
2023,CUST3023,21.0,Male,East,2.0
2024,CUST3024,64.0,Other,South,4.0
2025,CUST3025,25.0,Male,North,4.0
2026,CUST3026,25.0,Male,North,4.0
2027,CUST3027,46.0,Female,,5.0
2028,CUST3028,54.0,Female,South,3.0
2029,CUST3029,32.0,Male,,3.0
2030,CUST3030,46.0,Male,South,2.0
2031,CUST3031,37.0,Female,East,5.0
2032,CUST3032,65.0,Female,North,1.0
2033,CUST3033,68.0,Male,East,4.0
2034,CUST3034,43.0,Female,East,5.0
2035,CUST3035,58.0,Female,,2.0
2036,CUST3036,37.0,Female,South,4.0
2037,CUST3037,67.0,Female,,3.0
2038,CUST3038,53.0,Male,South,4.0
2039,CUST3039,69.0,Female,,3.0
2040,CUST3040,68.0,Male,North,4.0
2041,CUST3041,67.0,Male,South,3.0
2042,CUST3042,43.0,Female,,3.0
2043,CUST3043,21.0,Male,East,3.0
2044,CUST3044,27.0,Male,East,3.0
2045,CUST3045,59.0,Male,,1.0
2046,CUST3046,50.0,Male,South,3.0
2047,CUST3047,56.0,Female,East,5.0
2048,CUST3048,49.0,Male,South,3.0
2049,CUST3049,43.0,Female,South,3.0
2050,CUST3050,66.0,Male,North,1.0
2051,CUST3051,50.0,Male,North,5.0
2052,CUST3052,25.0,Other,North,2.0
2053,CUST3053,61.0,Female,North,4.0
2054,CUST3054,64.0,Female,North,3.0
2055,CUST3055,36.0,Male,North,3.0
2056,CUST3056,65.0,Female,,3.0
2057,CUST3057,20.0,Male,East,2.0
2058,CUST3058,42.0,Male,North,5.0
2059,CUST3059,34.0,Male,East,3.0
2060,CUST3060,57.0,Other,North,3.0
2061,CUST3061,33.0,Female,East,2.0
2062,CUST3062,55.0,Other,East,2.0
2063,CUST3063,50.0,Male,,3.0
2064,CUST3064,48.0,Female,East,3.0
2065,CUST3065,21.0,Other,East,4.0
2066,CUST3066,53.0,Male,South,3.0
2068,CUST3068,64.0,Male,South,2.0
2069,CUST3069,51.0,Male,East,3.0
2070,CUST3070,45.0,Female,North,2.0
2071,CUST3071,28.0,Female,East,3.0
2072,CUST3072,29.0,Male,South,4.0
2073,CUST3073,20.0,Male,,4.0
2074,CUST3074,68.0,Male,,3.0
2075,CUST3075,27.0,Male,South,1.0
2076,CUST3076,19.0,Other,South,4.0
2077,CUST3077,24.0,Male,North,5.0
2078,CUST3078,63.0,Male,,3.0
2079,CUST3079,45.0,Female,,2.0
2080,CUST3080,52.0,Female,North,3.0
2081,CUST3081,30.0,Other,East,2.0
2082,CUST3082,44.0,Female,East,5.0
2083,CUST3083,32.0,Male,North,1.0
2084,CUST3084,22.0,Male,,3.0
2085,CUST3085,37.0,Male,East,5.0
2086,CUST3086,42.0,Female,South,2.0
2087,CUST3087,61.0,Other,North,1.0
2088,CUST3088,53.0,Male,East,5.0
2089,CUST3089,27.0,Female,South,2.0
2090,CUST3090,43.0,Male,South,5.0
2091,CUST3091,43.0,Male,South,2.0
2092,CUST3092,30.0,Male,,2.0
2093,CUST3093,38.0,Female,North,1.0
2094,CUST3094,36.0,Female,South,2.0
2095,CUST3095,25.0,Female,South,3.0
2096,CUST3096,36.0,Female,North,3.0
2097,CUST3097,63.0,Male,South,3.0
2098,CUST3098,45.0,Female,East,2.0
2099,CUST3099,55.0,Male,East,2.0
2100,CUST3100,64.0,Male,South,2.0
2101,CUST3101,67.0,Male,East,2.0
2102,CUST3102,48.0,Female,South,4.0
2103,CUST3103,49.0,Male,,5.0
2104,CUST3104,39.0,Female,South,4.0
2105,CUST3105,55.0,Other,North,1.0
2106,CUST3106,67.0,Female,,2.0
2107,CUST3107,22.0,Male,South,2.0
2108,CUST3108,27.0,Male,North,2.0
2109,CUST3109,31.0,Female,East,4.0
2110,CUST3110,60.0,Other,North,1.0
2111,CUST3111,50.0,Male,East,4.0
2112,CUST3112,61.0,Female,,3.0
2113,CUST3113,20.0,Female,,5.0
2114,CUST3114,25.0,Female,South,4.0
2115,CUST3115,52.0,Male,,4.0
2116,CUST3116,60.0,Male,East,4.0
2117,CUST3117,66.0,Female,,2.0
2118,CUST3118,52.0,Male,,3.0
2119,CUST3119,40.0,Male,South,2.0
2120,CUST3120,38.0,Female,,2.0
2121,CUST3121,40.0,Male,South,1.0
2122,CUST3122,39.0,Other,South,2.0
2123,CUST3123,65.0,Male,South,2.0
2124,CUST3124,40.0,Other,,4.0
2125,CUST3125,58.0,Female,,5.0
2126,CUST3126,48.0,Male,East,3.0
2127,CUST3127,20.0,Male,South,4.0
2128,CUST3128,33.0,Male,East,3.0
2129,CUST3129,69.0,Female,East,2.0
2130,CUST3130,18.0,Male,North,4.0
2131,CUST3131,67.0,Other,East,4.0
2132,CUST3132,60.0,Female,South,2.0
2133,CUST3133,33.0,Female,,3.0
2134,CUST3134,59.0,Female,,3.0
2135,CUST3135,57.0,Male,South,3.0
2136,CUST3136,53.0,Female,East,4.0
2137,CUST3137,26.0,Male,North,2.0
2138,CUST3138,62.0,Other,South,3.0
2139,CUST3139,53.0,Female,,2.0
2140,CUST3140,67.0,Female,North,3.0
2141,CUST3141,53.0,Male,East,2.0
2142,CUST3142,41.0,Male,,3.0
2143,CUST3143,43.0,Male,,1.0
2144,CUST3144,48.0,Male,North,3.0
2145,CUST3145,64.0,Male,,3.0
2146,CUST3146,22.0,Female,,4.0
2147,CUST3147,22.0,Female,North,4.0
2148,CUST3148,25.0,Male,,3.0
2149,CUST3149,37.0,Male,South,3.0
2150,CUST3150,43.0,Female,South,2.0
2151,CUST3151,19.0,Female,North,3.0
2152,CUST3152,62.0,Male,East,1.0
2153,CUST3153,43.0,Female,East,4.0
2154,CUST3154,18.0,Female,East,4.0
2155,CUST3155,36.0,Female,South,2.0
2156,CUST3156,46.0,Male,,4.0
2157,CUST3157,50.0,Female,,5.0
2158,CUST3158,28.0,Other,East,3.0
2159,CUST3159,68.0,Male,,3.0
2160,CUST3160,65.0,Female,South,2.0
2161,CUST3161,32.0,Female,North,4.0
2162,CUST3162,69.0,Male,South,3.0
2163,CUST3163,24.0,Other,East,3.0
2164,CUST3164,42.0,Male,South,3.0
2165,CUST3165,18.0,Male,South,2.0
2166,CUST3166,54.0,Male,South,5.0
2167,CUST3167,59.0,Female,North,2.0
2168,CUST3168,55.0,Male,North,3.0
2169,CUST3169,27.0,Female,East,2.0
2170,CUST3170,53.0,Female,South,3.0
2171,CUST3171,43.0,Male,North,1.0
2172,CUST3172,48.0,Female,North,3.0
2173,CUST3173,58.0,Other,East,3.0
2174,CUST3174,45.0,Female,,3.0
2175,CUST3175,64.0,Female,North,2.0
2176,CUST3176,53.0,Female,,3.0
2177,CUST3177,23.0,Female,,2.0
2178,CUST3178,25.0,Male,East,2.0
2179,CUST3179,35.0,Female,,1.0
2180,CUST3180,35.0,Male,North,3.0
2181,CUST3181,68.0,Male,South,5.0
2182,CUST3182,58.0,Female,South,1.0
2183,CUST3183,64.0,Male,North,3.0
2184,CUST3184,30.0,Female,North,4.0
2185,CUST3185,37.0,Female,,3.0
2186,CUST3186,30.0,Male,South,4.0
2187,CUST3187,31.0,Male,East,1.0
2188,CUST3188,39.0,Male,North,1.0
2189,CUST3189,41.0,Female,,4.0
2190,CUST3190,58.0,Male,North,4.0
2191,CUST3191,62.0,Female,North,4.0
2192,CUST3192,37.0,Female,East,2.0
2193,CUST3193,35.0,Female,South,3.0
2194,CUST3194,59.0,Female,South,2.0
2195,CUST3195,47.0,Other,,4.0
2196,CUST3196,35.0,Female,North,4.0
2197,CUST3197,25.0,Other,North,3.0
2198,CUST3198,62.0,Female,South,2.0
2199,CUST3199,52.0,Other,North,3.0
2200,CUST3200,67.0,Female,East,2.0
2201,CUST3201,40.0,Male,,1.0
2202,CUST3202,29.0,Male,,2.0
2203,CUST3203,64.0,Female,East,4.0
2204,CUST3204,67.0,Female,South,4.0
2205,CUST3205,37.0,Female,South,2.0
2206,CUST3206,43.0,Other,East,4.0
2207,CUST3207,53.0,Female,,3.0
2208,CUST3208,64.0,Male,,3.0
2209,CUST3209,31.0,Other,North,3.0
2210,CUST3210,46.0,Male,,1.0
2211,CUST3211,64.0,Male,South,4.0
2212,CUST3212,37.0,Male,North,1.0
2213,CUST3213,44.0,Female,East,4.0
2214,CUST3214,40.0,Female,North,1.0
2215,CUST3215,59.0,Male,South,4.0
2216,CUST3216,20.0,Male,South,1.0
2217,CUST3217,66.0,Female,South,3.0
2218,CUST3218,52.0,Female,North,3.0
2219,CUST3219,33.0,Male,North,1.0
2220,CUST3220,69.0,Female,South,4.0
2221,CUST3221,62.0,Male,North,1.0
2222,CUST3222,24.0,Male,East,3.0
2223,CUST3223,36.0,Male,East,4.0
2224,CUST3224,19.0,Female,North,2.0
2225,CUST3225,61.0,Male,North,4.0
2226,CUST3226,18.0,Male,South,2.0
2227,CUST3227,31.0,Male,North,3.0
2228,CUST3228,52.0,Female,South,1.0
2229,CUST3229,20.0,Other,East,4.0
2230,CUST3230,60.0,Male,North,5.0
2231,CUST3231,45.0,Female,East,5.0
2232,CUST3232,26.0,Male,South,2.0
2233,CUST3233,55.0,Female,,4.0
2234,CUST3234,33.0,Female,North,3.0
2235,CUST3235,54.0,Male,,4.0
2236,CUST3236,32.0,Female,,2.0
2237,CUST3237,20.0,Male,South,3.0
2238,CUST3238,59.0,Male,South,2.0
2239,CUST3239,21.0,Other,South,4.0
2240,CUST3240,38.0,Male,South,3.0
2241,CUST3241,52.0,Female,East,4.0
2242,CUST3242,60.0,Female,North,2.0
2243,CUST3243,23.0,Male,,3.0
2244,CUST3244,25.0,Female,North,2.0
2245,CUST3245,39.0,Male,East,3.0
2246,CUST3246,29.0,Female,South,2.0
2247,CUST3247,19.0,Female,North,4.0
2248,CUST3248,22.0,Female,South,3.0
2249,CUST3249,27.0,Female,South,2.0
2250,CUST3250,28.0,Male,East,1.0
2251,CUST3251,26.0,Male,North,4.0
2252,CUST3252,65.0,Male,South,3.0
2253,CUST3253,65.0,Female,East,1.0
2254,CUST3254,39.0,Female,East,3.0
2255,CUST3255,29.0,Male,,3.0
2256,CUST3256,66.0,Female,North,2.0
2257,CUST3257,65.0,Female,South,1.0
2258,CUST3258,68.0,Male,,5.0
2259,CUST3259,35.0,Female,South,4.0
2260,CUST3260,57.0,Female,North,4.0
2261,CUST3261,44.0,Female,South,3.0
2262,CUST3262,49.0,Female,North,2.0
2263,CUST3263,43.0,Other,North,4.0
2264,CUST3264,43.0,Male,North,2.0
2265,CUST3265,49.0,Male,North,3.0
2266,CUST3266,58.0,Female,South,3.0
2267,CUST3267,49.0,Female,North,3.0
2268,CUST3268,53.0,Male,South,2.0
2269,CUST3269,69.0,Male,East,4.0
2270,CUST3270,38.0,Female,,3.0
2271,CUST3271,62.0,Female,,2.0
2272,CUST3272,35.0,Female,North,3.0
2273,CUST3273,68.0,Female,South,2.0
2274,CUST3274,68.0,Male,East,3.0
2275,CUST3275,53.0,Male,South,3.0
2276,CUST3276,35.0,Male,North,1.0
2277,CUST3277,23.0,Male,North,4.0
2278,CUST3278,25.0,Female,East,4.0
2279,CUST3279,18.0,Female,,5.0
2280,CUST3280,40.0,Female,South,3.0
2281,CUST3281,51.0,Male,South,2.0
2282,CUST3282,62.0,Male,South,1.0
2283,CUST3283,41.0,Male,North,3.0
2284,CUST3284,66.0,Other,North,4.0
2285,CUST3285,60.0,Male,East,2.0
2286,CUST3286,64.0,Male,,4.0
2287,CUST3287,30.0,Other,East,1.0
2288,CUST3288,34.0,Female,East,5.0
2289,CUST3289,66.0,Female,East,1.0
2290,CUST3290,28.0,Female,East,4.0
2291,CUST3291,57.0,Female,East,2.0
2292,CUST3292,33.0,Female,East,4.0
2293,CUST3293,60.0,Male,North,2.0
2294,CUST3294,44.0,Female,East,4.0
2295,CUST3295,26.0,Female,East,2.0
2296,CUST3296,45.0,Male,South,3.0
2297,CUST3297,62.0,Male,East,3.0
2298,CUST3298,38.0,Male,East,2.0
2299,CUST3299,20.0,Male,South,4.0
2300,CUST3300,20.0,Other,North,3.0
2301,CUST3301,43.0,Male,South,3.0
2302,CUST3302,68.0,Female,North,4.0
2303,CUST3303,69.0,Female,North,5.0
2304,CUST3304,57.0,Female,,3.0
2305,CUST3305,37.0,Male,South,4.0
2306,CUST3306,35.0,Male,North,2.0
2307,CUST3307,29.0,Male,,3.0
2308,CUST3308,63.0,Male,North,4.0
2309,CUST3309,35.0,Male,,2.0
2310,CUST3310,58.0,Male,South,5.0
2311,CUST3311,61.0,Female,,4.0
2312,CUST3312,56.0,Male,South,2.0
2313,CUST3313,34.0,Male,East,5.0
2314,CUST3314,51.0,Male,South,3.0
2315,CUST3315,55.0,Other,North,1.0
2316,CUST3316,39.0,Female,East,2.0
2317,CUST3317,28.0,Male,East,3.0
2318,CUST3318,49.0,Other,South,3.0
2319,CUST3319,21.0,Male,East,4.0
2320,CUST3320,43.0,Male,South,4.0
2321,CUST3321,32.0,Male,North,3.0
2322,CUST3322,24.0,Female,South,4.0
2323,CUST3323,33.0,Male,South,3.0
2324,CUST3324,51.0,Female,North,4.0
2325,CUST3325,34.0,Male,South,2.0
2326,CUST3326,43.0,Male,South,1.0
2327,CUST3327,25.0,Female,East,4.0
2328,CUST3328,59.0,Female,,2.0
2329,CUST3329,24.0,Male,East,5.0
2330,CUST3330,46.0,Male,North,2.0
2331,CUST3331,24.0,Male,North,2.0
2332,CUST3332,21.0,Female,South,3.0
2333,CUST3333,28.0,Female,East,3.0
2334,CUST3334,22.0,Male,South,3.0
2335,CUST3335,54.0,Female,South,2.0
2336,CUST3336,38.0,Female,South,3.0
2337,CUST3337,24.0,Female,South,5.0
2338,CUST3338,22.0,Female,North,1.0
2339,CUST3339,56.0,Male,East,3.0
2340,CUST3340,43.0,Female,South,1.0
2341,CUST3341,36.0,Female,South,4.0
2342,CUST3342,23.0,Female,East,5.0
2343,CUST3343,24.0,Female,East,1.0
2344,CUST3344,42.0,Male,East,3.0
2345,CUST3345,58.0,Male,East,2.0
2346,CUST3346,52.0,Male,North,1.0
2347,CUST3347,61.0,Male,South,5.0
2348,CUST3348,37.0,Male,East,4.0
2349,CUST3349,49.0,Male,South,5.0
2350,CUST3350,56.0,Female,South,3.0
2351,CUST3351,43.0,Male,North,4.0
2352,CUST3352,18.0,Female,East,5.0
2353,CUST3353,25.0,Female,South,3.0
2354,CUST3354,35.0,Male,North,2.0
2355,CUST3355,56.0,Female,South,4.0
2356,CUST3356,27.0,Other,,3.0
2357,CUST3357,36.0,Male,South,2.0
2358,CUST3358,46.0,Male,North,5.0
2359,CUST3359,46.0,Female,North,4.0
2360,CUST3360,44.0,Male,North,3.0
2361,CUST3361,54.0,Female,South,2.0
2362,CUST3362,26.0,Male,South,3.0
2363,CUST3363,40.0,Female,South,4.0
2364,CUST3364,49.0,Female,South,4.0
2365,CUST3365,29.0,Female,,5.0
2366,CUST3366,31.0,Female,East,2.0
2367,CUST3367,40.0,Female,,2.0
2368,CUST3368,37.0,Female,,2.0
2369,CUST3369,63.0,Female,,3.0
2370,CUST3370,66.0,Male,East,2.0
2371,CUST3371,67.0,Female,North,3.0
2372,CUST3372,18.0,Female,North,2.0
2373,CUST3373,59.0,Female,South,4.0
2374,CUST3374,54.0,Other,South,3.0
2375,CUST3375,58.0,Female,South,3.0
2376,CUST3376,35.0,Female,North,4.0
2377,CUST3377,56.0,Female,South,4.0
2378,CUST3378,26.0,Other,East,2.0
2379,CUST3379,32.0,Male,East,4.0
2380,CUST3380,42.0,Male,North,3.0
2381,CUST3381,64.0,Female,,2.0
2382,CUST3382,58.0,Female,North,4.0
2383,CUST3383,57.0,Female,South,2.0
2384,CUST3384,55.0,Other,North,3.0
2385,CUST3385,65.0,Male,,3.0
2386,CUST3386,63.0,Female,East,4.0
2387,CUST3387,43.0,Female,South,4.0
2388,CUST3388,22.0,Female,North,1.0
2389,CUST3389,31.0,Other,,4.0
2390,CUST3390,33.0,Other,North,3.0
2391,CUST3391,53.0,Male,North,1.0
2392,CUST3392,63.0,Male,East,5.0
2393,CUST3393,48.0,Female,North,4.0
2394,CUST3394,57.0,Male,South,3.0
2395,CUST3395,24.0,Female,North,3.0
2396,CUST3396,44.0,Male,South,1.0
2397,CUST3397,67.0,Female,,3.0
2398,CUST3398,38.0,Female,,4.0
2399,CUST3399,45.0,Female,East,1.0
2400,CUST3400,59.0,Other,East,2.0
2401,CUST3401,61.0,Male,South,5.0
2402,CUST3402,44.0,Male,South,1.0
2403,CUST3403,35.0,Male,South,3.0
2404,CUST3404,43.0,Male,North,1.0
2405,CUST3405,50.0,Male,,2.0
2406,CUST3406,60.0,Male,South,2.0
2407,CUST3407,27.0,Female,East,2.0
2408,CUST3408,45.0,Female,North,2.0
2409,CUST3409,64.0,Male,North,2.0
2410,CUST3410,32.0,Male,North,2.0
2411,CUST3411,28.0,Male,North,3.0
2412,CUST3412,34.0,Female,North,2.0
2413,CUST3413,69.0,Female,North,5.0
2414,CUST3414,43.0,Female,East,3.0
2415,CUST3415,34.0,Male,South,3.0
2416,CUST3416,60.0,Male,South,1.0
2417,CUST3417,44.0,Male,North,3.0
2418,CUST3418,24.0,Male,North,2.0
2419,CUST3419,46.0,Female,South,2.0
2420,CUST3420,64.0,Male,North,4.0
2421,CUST3421,21.0,Male,North,3.0
2422,CUST3422,65.0,Male,,4.0
2423,CUST3423,47.0,Male,North,4.0
2424,CUST3424,39.0,Male,North,3.0
2425,CUST3425,46.0,Female,South,4.0
2426,CUST3426,23.0,Female,,1.0
2427,CUST3427,51.0,Other,East,1.0
2428,CUST3428,23.0,Female,North,3.0
2429,CUST3429,36.0,Male,North,3.0
2430,CUST3430,69.0,Male,North,2.0
2431,CUST3431,32.0,Male,North,2.0
2432,CUST3432,41.0,Male,North,4.0
2433,CUST3433,68.0,Male,East,2.0
2434,CUST3434,33.0,Female,East,5.0
2435,CUST3435,43.0,Other,East,2.0
2436,CUST3436,26.0,Female,North,5.0
2437,CUST3437,42.0,Female,North,2.0
2438,CUST3438,67.0,Female,South,3.0
2439,CUST3439,29.0,Male,South,1.0
2440,CUST3440,42.0,Male,South,2.0
2441,CUST3441,27.0,Male,North,2.0
2442,CUST3442,20.0,Male,North,4.0
2443,CUST3443,61.0,Female,,3.0
2444,CUST3444,47.0,Female,North,2.0
2445,CUST3445,58.0,Female,East,2.0
2446,CUST3446,42.0,Male,South,4.0
2447,CUST3447,27.0,Male,North,1.0
2448,CUST3448,62.0,Male,East,1.0
2449,CUST3449,62.0,Male,East,2.0
2450,CUST3450,54.0,Male,South,3.0
2451,CUST3451,41.0,Female,South,1.0
2452,CUST3452,27.0,Female,South,4.0
2453,CUST3453,35.0,Male,South,3.0
2454,CUST3454,62.0,Female,East,2.0
2455,CUST3455,58.0,Male,North,3.0
2456,CUST3456,63.0,Female,,1.0
2457,CUST3457,35.0,Other,North,3.0
2458,CUST3458,22.0,Female,,4.0
2459,CUST3459,26.0,Male,South,4.0
2460,CUST3460,21.0,Female,East,5.0
2461,CUST3461,23.0,Female,East,3.0
2462,CUST3462,68.0,Female,South,2.0
2463,CUST3463,52.0,Female,East,2.0
2464,CUST3464,30.0,Female,South,4.0
2465,CUST3465,68.0,Other,North,1.0
2466,CUST3466,32.0,Female,North,1.0
2467,CUST3467,30.0,Male,North,2.0
2468,CUST3468,46.0,Female,South,3.0
2469,CUST3469,36.0,Male,South,2.0
2470,CUST3470,63.0,Female,North,2.0
2471,CUST3471,66.0,Male,North,2.0
2472,CUST3472,63.0,Male,East,1.0
2473,CUST3473,44.0,Male,,3.0
2474,CUST3474,26.0,Male,South,5.0
2475,CUST3475,53.0,Male,North,1.0
2476,CUST3476,58.0,Male,,4.0
2477,CUST3477,61.0,Male,South,5.0
2478,CUST3478,18.0,Male,South,2.0
2479,CUST3479,53.0,Male,,5.0
2480,CUST3480,23.0,Male,South,1.0
2481,CUST3481,37.0,Male,South,4.0
2482,CUST3482,56.0,Female,,4.0
2483,CUST3483,43.0,Male,,3.0
2484,CUST3484,42.0,Other,North,3.0
2485,CUST3485,26.0,Female,East,3.0
2486,CUST3486,69.0,Male,South,5.0
2487,CUST3487,59.0,Female,East,2.0
2488,CUST3488,60.0,Female,East,3.0
2489,CUST3489,28.0,Male,South,2.0
2490,CUST3490,58.0,Male,North,3.0
2491,CUST3491,64.0,Male,North,4.0
2492,CUST3492,43.0,Female,East,2.0
2493,CUST3493,61.0,Male,East,1.0
2494,CUST3494,29.0,Male,South,2.0
2495,CUST3495,57.0,Male,North,3.0
2496,CUST3496,19.0,Female,North,3.0
2497,CUST3497,41.0,Female,North,3.0
2498,CUST3498,52.0,Male,North,3.0
2499,CUST3499,59.0,Male,North,4.0
