CustomerID,Age,Gender,Region,SatisfactionScore,Comments
CUST2913,23.0,Female,East,-1.0,
CUST2914,56.0,Female,North,3.0,
CUST2915,45.0,Male,East,3.0,Average
CUST2916,32.0,Female,South,4.0,
CUST2917,25.0,Unknown,North,4.0,
CUST2918,31.0,Male,East,4.0,Not satisfied
CUST2919,18.0,Male,East,1.0,
CUST2920,34.0,Male,nan,2.0,Average
CUST2921,50.0,Female,North,-1.0,
CUST2922,43.0,Female,South,3.0,
CUST2923,25.0,Unknown,North,3.0,Will come again
CUST2924,32.0,Female,North,3.0,
CUST2925,58.0,Male,North,3.0,Will come again
CUST2926,46.0,Female,nan,1.0,
CUST2927,35.0,Male,East,1.0,Average
CUST2928,41.0,Female,South,2.0,Will come again
CUST2929,48.0,Male,nan,1.0,
CUST2930,22.0,nan,East,5.0,
CUST2931,43.0,Male,South,,Will come again
CUST2932,43.0,Male,South,2.0,
CUST2933,33.0,Male,East,1.0,
CUST2934,22.0,Female,East,4.0,
CUST2935,63.0,Female,North,3.0,Not satisfied
CUST2936,42.0,Male,North,-1.0,Will come again
CUST2937,42.0,Male,North,-1.0,Average
CUST2938,69.0,Female,North,1.0,
CUST2939,54.0,Male,nan,2.0,
CUST2940,24.0,Male,nan,,Will come again
CUST2941,68.0,Female,South,3.0,
CUST2942,62.0,Female,North,3.0,
CUST2943,53.0,Male,East,2.0,
CUST2944,42.0,Male,North,2.0,
CUST2945,46.0,Female,South,3.0,
CUST2946,56.0,Male,East,4.0,
CUST2947,47.0,Female,South,3.0,nan
CUST2948,,Male,East,2.0,
CUST2949,37.0,Male,North,1.0,nan
CUST2950,44.0,Male,South,1.0,
CUST2951,35.0,Female,East,-1.0,
CUST2952,58.0,Male,?,3.0,nan
CUST2953,57.0,nan,East,2.0,nan
CUST2954,43.0,Male,South,1.0,
CUST2955,52.0,Male,East,2.0,
CUST2956,63.0,Female,Unknown,1.0,Average
CUST2957,46.0,Female,South,2.0,Average
CUST2958,45.0,Female,North,2.0,
CUST2959,38.0,Female,Unknown,,
CUST2960,25.0,Male,nan,1.0,
CUST2961,33.0,Male,North,3.0,nan
CUST2962,64.0,nan,East,4.0,Not satisfied
CUST2963,34.0,Male,East,1.0,
CUST2964,38.0,Male,North,1.0,
CUST2965,61.0,Female,South,5.0,nan
CUST2966,38.0,Female,Unknown,3.0,Great service!
CUST2967,43.0,Male,North,3.0,
CUST2968,51.0,Female,South,3.0,
CUST2969,26.0,Male,East,-1.0,
CUST2970,42.0,Female,North,3.0,
CUST2971,23.0,Female,East,1.0,Great service!
CUST2972,36.0,nan,North,3.0,
CUST2973,54.0,Male,East,1.0,
CUST2974,49.0,Female,North,-1.0,Great service!
CUST2975,69.0,Female,North,3.0,
CUST2976,19.0,Female,East,4.0,
CUST2977,27.0,Female,South,3.0,nan
CUST2978,64.0,Male,North,3.0,
CUST2979,60.0,Male,North,2.0,
CUST2980,55.0,Female,South,1.0,
CUST2981,67.0,nan,nan,1.0,
CUST2982,22.0,Female,North,3.0,
CUST2983,21.0,Female,North,4.0,
CUST2984,55.0,Male,North,5.0,
CUST2985,57.0,Female,?,4.0,Average
CUST2986,66.0,Unknown,South,2.0,Not satisfied
CUST2987,20.0,Female,North,3.0,
CUST2988,23.0,Female,North,5.0,
CUST2989,36.0,Female,Unknown,2.0,
CUST2990,68.0,Female,South,2.0,Not satisfied
CUST2991,40.0,Male,East,1.0,Not satisfied
CUST2992,41.0,nan,South,3.0,Not satisfied
CUST2993,62.0,Female,North,,
CUST2994,35.0,Female,North,1.0,
CUST2995,57.0,Male,East,4.0,Not satisfied
CUST2996,52.0,Male,North,3.0,Not satisfied
CUST2997,53.0,Male,East,2.0,
CUST2998,65.0,Male,Unknown,2.0,Not satisfied
CUST2999,65.0,nan,Unknown,4.0,Not satisfied
CUST3000,19.0,Female,?,3.0,
CUST3001,21.0,Female,East,-1.0,Not satisfied
CUST3002,34.0,Female,South,4.0,
CUST3003,19.0,Male,East,3.0,nan
CUST3004,26.0,Female,North,5.0,
CUST3005,44.0,Male,Unknown,1.0,
CUST3006,31.0,Female,East,4.0,
CUST3007,61.0,Female,North,2.0,
CUST3008,34.0,Female,East,4.0,Average
CUST3009,54.0,Female,South,2.0,Average
CUST3010,23.0,Male,Unknown,4.0,Average
CUST3011,56.0,Female,?,3.0,
CUST3012,36.0,Female,North,3.0,
CUST3013,20.0,Female,North,3.0,
CUST3014,58.0,Male,East,3.0,nan
CUST3015,,Male,South,4.0,Will come again
CUST3016,29.0,Male,East,3.0,
CUST3017,41.0,Male,North,3.0,
CUST3018,37.0,Female,North,4.0,
CUST3019,58.0,Female,South,2.0,
CUST3020,41.0,Female,North,-1.0,Will come again
CUST3021,30.0,Male,East,,
CUST3022,36.0,Female,North,2.0,Great service!
CUST3023,21.0,Male,East,2.0,
CUST3024,64.0,nan,South,4.0,Will come again
CUST3025,25.0,Male,North,4.0,
CUST3026,25.0,Male,North,4.0,
CUST3027,46.0,Female,Unknown,5.0,nan
CUST3028,54.0,Female,South,3.0,
CUST3029,32.0,Male,Unknown,3.0,
CUST3030,46.0,Male,South,2.0,
CUST3031,37.0,Female,East,5.0,Great service!
CUST3032,65.0,Female,North,1.0,Will come again
CUST3033,68.0,Male,East,4.0,
CUST3034,43.0,Female,East,5.0,
CUST3035,58.0,Female,?,2.0,Great service!
CUST3036,37.0,Female,South,4.0,Average
CUST3037,67.0,Female,nan,3.0,Great service!
CUST3038,53.0,Male,South,4.0,
CUST3039,69.0,Female,Unknown,-1.0,
CUST3040,68.0,Male,North,4.0,Great service!
CUST3041,67.0,Male,South,3.0,Will come again
CUST3042,,Female,?,3.0,
CUST3043,21.0,Male,East,3.0,nan
CUST3044,27.0,Male,East,3.0,Not satisfied
CUST3045,59.0,Male,Unknown,1.0,Great service!
CUST3046,50.0,Male,South,-1.0,nan
CUST3047,56.0,Female,East,5.0,Great service!
CUST3048,49.0,Male,South,3.0,
CUST3049,43.0,Female,South,3.0,
CUST3050,66.0,Male,North,1.0,Great service!
CUST3051,50.0,Male,North,5.0,Not satisfied
CUST3052,25.0,nan,North,2.0,
CUST3053,61.0,Female,North,4.0,
CUST3054,64.0,Female,North,3.0,Great service!
CUST3055,36.0,Male,North,3.0,
CUST3056,65.0,Female,nan,,nan
CUST3057,20.0,Male,East,2.0,
CUST3058,42.0,Male,North,5.0,
CUST3059,34.0,Male,East,,Not satisfied
CUST3060,57.0,Unknown,North,3.0,Great service!
CUST3061,33.0,Female,East,2.0,
CUST3062,55.0,nan,East,2.0,Not satisfied
CUST3063,50.0,Male,nan,-1.0,Will come again
CUST3064,48.0,Female,East,3.0,Great service!
CUST3065,21.0,nan,East,4.0,
CUST3066,53.0,Male,South,,
CUST3067,,Female,?,,
CUST3068,64.0,Male,South,2.0,Great service!
CUST3069,51.0,Male,East,3.0,
CUST3070,45.0,Female,North,2.0,
CUST3071,28.0,Female,East,3.0,
CUST3072,29.0,Male,South,4.0,
CUST3073,20.0,Male,Unknown,4.0,Great service!
CUST3074,68.0,Male,?,,Great service!
CUST3075,27.0,Male,South,1.0,nan
CUST3076,19.0,Unknown,South,4.0,
CUST3077,24.0,Male,North,5.0,nan
CUST3078,63.0,Male,nan,,
CUST3079,45.0,Female,Unknown,2.0,
CUST3080,52.0,Female,North,3.0,
CUST3081,30.0,Unknown,East,2.0,Great service!
CUST3082,44.0,Female,East,5.0,
CUST3083,32.0,Male,North,1.0,Will come again
CUST3084,22.0,Male,?,3.0,Average
CUST3085,37.0,Male,East,5.0,Great service!
CUST3086,42.0,Female,South,2.0,nan
CUST3087,61.0,Unknown,North,1.0,Will come again
CUST3088,53.0,Male,East,5.0,
CUST3089,27.0,Female,South,2.0,
CUST3090,,Male,South,5.0,nan
CUST3091,,Male,South,2.0,
CUST3092,30.0,Male,Unknown,2.0,
CUST3093,38.0,Female,North,1.0,nan
CUST3094,36.0,Female,South,2.0,nan
CUST3095,25.0,Female,South,-1.0,Average
CUST3096,36.0,Female,North,-1.0,Average
CUST3097,63.0,Male,South,3.0,Great service!
CUST3098,45.0,Female,East,2.0,Average
CUST3099,55.0,Male,East,2.0,Will come again
CUST3100,64.0,Male,South,2.0,Will come again
CUST3101,67.0,Male,East,2.0,nan
CUST3102,48.0,Female,South,4.0,
CUST3103,49.0,Male,?,5.0,
CUST3104,39.0,Female,South,4.0,Average
CUST3105,55.0,nan,North,1.0,Will come again
CUST3106,67.0,Female,Unknown,2.0,nan
CUST3107,22.0,Male,South,2.0,Average
CUST3108,27.0,Male,North,2.0,Great service!
CUST3109,31.0,Female,East,4.0,
CUST3110,60.0,nan,North,1.0,Will come again
CUST3111,50.0,Male,East,4.0,
CUST3112,61.0,Female,Unknown,3.0,
CUST3113,20.0,Female,?,5.0,
CUST3114,25.0,Female,South,4.0,
CUST3115,52.0,Male,Unknown,4.0,Will come again
CUST3116,60.0,Male,East,4.0,
CUST3117,66.0,Female,nan,2.0,
CUST3118,52.0,Male,nan,3.0,nan
CUST3119,40.0,Male,South,2.0,
CUST3120,38.0,Female,Unknown,2.0,
CUST3121,40.0,Male,South,1.0,Will come again
CUST3122,39.0,Unknown,South,2.0,
CUST3123,65.0,Male,South,2.0,Will come again
CUST3124,40.0,Unknown,?,4.0,Average
CUST3125,58.0,Female,nan,5.0,
CUST3126,48.0,Male,East,3.0,nan
CUST3127,20.0,Male,South,4.0,Will come again
CUST3128,33.0,Male,East,3.0,Will come again
CUST3129,69.0,Female,East,2.0,
CUST3130,18.0,Male,North,4.0,Will come again
CUST3131,67.0,nan,East,4.0,Not satisfied
CUST3132,60.0,Female,South,2.0,
CUST3133,33.0,Female,Unknown,3.0,Average
CUST3134,59.0,Female,Unknown,,Great service!
CUST3135,57.0,Male,South,3.0,
CUST3136,53.0,Female,East,4.0,Not satisfied
CUST3137,26.0,Male,North,2.0,
CUST3138,62.0,nan,South,,nan
CUST3139,53.0,Female,?,2.0,Average
CUST3140,67.0,Female,North,-1.0,Average
CUST3141,53.0,Male,East,2.0,
CUST3142,41.0,Male,?,3.0,
CUST3143,43.0,Male,nan,1.0,nan
CUST3144,48.0,Male,North,3.0,
CUST3145,64.0,Male,Unknown,,
CUST3146,22.0,Female,Unknown,4.0,Average
CUST3147,22.0,Female,North,4.0,Not satisfied
CUST3148,25.0,Male,?,,nan
CUST3149,37.0,Male,South,3.0,Not satisfied
CUST3150,,Female,South,2.0,Average
CUST3151,19.0,Female,North,3.0,
CUST3152,62.0,Male,East,1.0,
CUST3153,,Female,East,4.0,Not satisfied
CUST3154,18.0,Female,East,4.0,
CUST3155,36.0,Female,South,2.0,
CUST3156,46.0,Male,Unknown,4.0,
CUST3157,50.0,Female,Unknown,5.0,Not satisfied
CUST3158,28.0,Unknown,East,3.0,Great service!
CUST3159,68.0,Male,nan,3.0,Great service!
CUST3160,65.0,Female,South,2.0,Average
CUST3161,32.0,Female,North,4.0,Great service!
CUST3162,69.0,Male,South,-1.0,Average
CUST3163,24.0,Unknown,East,3.0,
CUST3164,42.0,Male,South,-1.0,
CUST3165,18.0,Male,South,2.0,
CUST3166,54.0,Male,South,5.0,
CUST3167,59.0,Female,North,2.0,Not satisfied
CUST3168,55.0,Male,North,3.0,
CUST3169,27.0,Female,East,2.0,Will come again
CUST3170,53.0,Female,South,3.0,Not satisfied
CUST3171,,Male,North,1.0,
CUST3172,48.0,Female,North,3.0,nan
CUST3173,58.0,Unknown,East,3.0,
CUST3174,45.0,Female,Unknown,3.0,Not satisfied
CUST3175,64.0,Female,North,2.0,
CUST3176,53.0,Female,Unknown,3.0,
CUST3177,23.0,Female,Unknown,2.0,
CUST3178,25.0,Male,East,2.0,Will come again
CUST3179,35.0,Female,?,1.0,
CUST3180,35.0,Male,North,3.0,Will come again
CUST3181,68.0,Male,South,5.0,Average
CUST3182,58.0,Female,South,1.0,
CUST3183,64.0,Male,North,3.0,Not satisfied
CUST3184,30.0,Female,North,4.0,Will come again
CUST3185,37.0,Female,Unknown,3.0,
CUST3186,30.0,Male,South,4.0,
CUST3187,31.0,Male,East,1.0,
CUST3188,39.0,Male,North,1.0,
CUST3189,41.0,Female,nan,4.0,
CUST3190,58.0,Male,North,4.0,
CUST3191,62.0,Female,North,4.0,
CUST3192,37.0,Female,East,2.0,
CUST3193,35.0,Female,South,3.0,
CUST3194,59.0,Female,South,2.0,nan
CUST3195,47.0,nan,nan,4.0,
CUST3196,35.0,Female,North,4.0,Not satisfied
CUST3197,25.0,nan,North,3.0,
CUST3198,62.0,Female,South,2.0,Great service!
CUST3199,52.0,nan,North,3.0,Average
CUST3200,67.0,Female,East,2.0,Great service!
CUST3201,40.0,Male,nan,1.0,nan
CUST3202,29.0,Male,?,2.0,Average
CUST3203,64.0,Female,East,4.0,Will come again
CUST3204,67.0,Female,South,4.0,
CUST3205,37.0,Female,South,2.0,
CUST3206,,Unknown,East,4.0,Great service!
CUST3207,53.0,Female,Unknown,3.0,Not satisfied
CUST3208,64.0,Male,nan,3.0,nan
CUST3209,31.0,Unknown,North,3.0,nan
CUST3210,46.0,Male,Unknown,1.0,
CUST3211,64.0,Male,South,4.0,nan
CUST3212,37.0,Male,North,1.0,Average
CUST3213,44.0,Female,East,4.0,
CUST3214,40.0,Female,North,1.0,
CUST3215,59.0,Male,South,4.0,Great service!
CUST3216,20.0,Male,South,1.0,Not satisfied
CUST3217,66.0,Female,South,-1.0,
CUST3218,52.0,Female,North,3.0,nan
CUST3219,33.0,Male,North,1.0,
CUST3220,69.0,Female,South,4.0,Average
CUST3221,62.0,Male,North,1.0,
CUST3222,24.0,Male,East,,Great service!
CUST3223,36.0,Male,East,4.0,
CUST3224,19.0,Female,North,2.0,Great service!
CUST3225,61.0,Male,North,4.0,Great service!
CUST3226,18.0,Male,South,2.0,
CUST3227,31.0,Male,North,3.0,
CUST3228,52.0,Female,South,1.0,Not satisfied
CUST3229,20.0,Unknown,East,4.0,Will come again
CUST3230,60.0,Male,North,5.0,
CUST3231,45.0,Female,East,5.0,Will come again
CUST3232,26.0,Male,South,2.0,Not satisfied
CUST3233,55.0,Female,?,4.0,
CUST3234,33.0,Female,North,3.0,Great service!
CUST3235,54.0,Male,?,4.0,Will come again
CUST3236,32.0,Female,Unknown,2.0,Average
CUST3237,20.0,Male,South,3.0,
CUST3238,59.0,Male,South,2.0,nan
CUST3239,21.0,nan,South,4.0,
CUST3240,38.0,Male,South,,Average
CUST3241,52.0,Female,East,4.0,nan
CUST3242,60.0,Female,North,2.0,Not satisfied
CUST3243,23.0,Male,nan,3.0,Not satisfied
CUST3244,25.0,Female,North,2.0,Great service!
CUST3245,39.0,Male,East,-1.0,Great service!
CUST3246,29.0,Female,South,2.0,
CUST3247,19.0,Female,North,4.0,Average
CUST3248,22.0,Female,South,3.0,
CUST3249,27.0,Female,South,2.0,nan
CUST3250,28.0,Male,East,1.0,
CUST3251,26.0,Male,North,4.0,
CUST3252,65.0,Male,South,,Will come again
CUST3253,65.0,Female,East,1.0,
CUST3254,39.0,Female,East,3.0,
CUST3255,29.0,Male,?,-1.0,
CUST3256,66.0,Female,North,2.0,
CUST3257,65.0,Female,South,1.0,Will come again
CUST3258,68.0,Male,Unknown,5.0,Not satisfied
CUST3259,35.0,Female,South,4.0,
CUST3260,57.0,Female,North,4.0,Not satisfied
CUST3261,44.0,Female,South,-1.0,
CUST3262,49.0,Female,North,2.0,Average
CUST3263,43.0,Unknown,North,4.0,
CUST3264,43.0,Male,North,2.0,
CUST3265,49.0,Male,North,3.0,
CUST3266,58.0,Female,South,3.0,Not satisfied
CUST3267,49.0,Female,North,3.0,
CUST3268,53.0,Male,South,2.0,Average
CUST3269,69.0,Male,East,4.0,Average
CUST3270,38.0,Female,nan,3.0,
CUST3271,62.0,Female,?,2.0,nan
CUST3272,35.0,Female,North,-1.0,
CUST3273,68.0,Female,South,2.0,
CUST3274,68.0,Male,East,,Great service!
CUST3275,53.0,Male,South,3.0,
CUST3276,35.0,Male,North,1.0,
CUST3277,23.0,Male,North,4.0,Great service!
CUST3278,25.0,Female,East,4.0,
CUST3279,18.0,Female,?,5.0,
CUST3280,40.0,Female,South,3.0,Average
CUST3281,51.0,Male,South,2.0,
CUST3282,62.0,Male,South,1.0,Great service!
CUST3283,41.0,Male,North,3.0,
CUST3284,66.0,nan,North,4.0,
CUST3285,60.0,Male,East,2.0,Not satisfied
CUST3286,64.0,Male,?,4.0,Great service!
CUST3287,30.0,nan,East,1.0,
CUST3288,34.0,Female,East,5.0,
CUST3289,66.0,Female,East,1.0,
CUST3290,28.0,Female,East,4.0,Great service!
CUST3291,57.0,Female,East,2.0,
CUST3292,33.0,Female,East,4.0,Not satisfied
CUST3293,60.0,Male,North,2.0,Great service!
CUST3294,44.0,Female,East,4.0,nan
CUST3295,26.0,Female,East,2.0,Not satisfied
CUST3296,45.0,Male,South,3.0,
CUST3297,62.0,Male,East,3.0,
CUST3298,38.0,Male,East,2.0,
CUST3299,20.0,Male,South,4.0,nan
CUST3300,20.0,nan,North,3.0,Not satisfied
CUST3301,43.0,Male,South,3.0,
CUST3302,68.0,Female,North,4.0,
CUST3303,69.0,Female,North,5.0,nan
CUST3304,57.0,Female,Unknown,3.0,
CUST3305,37.0,Male,South,4.0,Average
CUST3306,35.0,Male,North,2.0,
CUST3307,29.0,Male,?,3.0,
CUST3308,63.0,Male,North,4.0,nan
CUST3309,35.0,Male,Unknown,2.0,
CUST3310,58.0,Male,South,5.0,Average
CUST3311,61.0,Female,nan,4.0,nan
CUST3312,56.0,Male,South,2.0,Great service!
CUST3313,34.0,Male,East,5.0,
CUST3314,51.0,Male,South,3.0,
CUST3315,55.0,Unknown,North,1.0,Great service!
CUST3316,39.0,Female,East,2.0,Great service!
CUST3317,28.0,Male,East,3.0,
CUST3318,49.0,nan,South,3.0,nan
CUST3319,21.0,Male,East,4.0,Will come again
CUST3320,,Male,South,4.0,Not satisfied
CUST3321,32.0,Male,North,3.0,
CUST3322,24.0,Female,South,4.0,Not satisfied
CUST3323,33.0,Male,South,3.0,
CUST3324,51.0,Female,North,4.0,
CUST3325,34.0,Male,South,2.0,
CUST3326,,Male,South,1.0,
CUST3327,25.0,Female,East,4.0,Average
CUST3328,59.0,Female,nan,2.0,Great service!
CUST3329,24.0,Male,East,5.0,Great service!
CUST3330,46.0,Male,North,2.0,Will come again
CUST3331,24.0,Male,North,2.0,nan
CUST3332,21.0,Female,South,,Average
CUST3333,28.0,Female,East,3.0,Average
CUST3334,22.0,Male,South,-1.0,Great service!
CUST3335,54.0,Female,South,2.0,
CUST3336,38.0,Female,South,,Not satisfied
CUST3337,24.0,Female,South,5.0,Will come again
CUST3338,22.0,Female,North,1.0,
CUST3339,56.0,Male,East,3.0,Will come again
CUST3340,,Female,South,1.0,
CUST3341,36.0,Female,South,4.0,
CUST3342,23.0,Female,East,5.0,
CUST3343,24.0,Female,East,1.0,Not satisfied
CUST3344,42.0,Male,East,3.0,
CUST3345,58.0,Male,East,2.0,nan
CUST3346,52.0,Male,North,1.0,Great service!
CUST3347,61.0,Male,South,5.0,Will come again
CUST3348,37.0,Male,East,4.0,Will come again
CUST3349,49.0,Male,South,5.0,
CUST3350,56.0,Female,South,,
CUST3351,,Male,North,4.0,
CUST3352,18.0,Female,East,5.0,
CUST3353,25.0,Female,South,3.0,Not satisfied
CUST3354,35.0,Male,North,2.0,Not satisfied
CUST3355,56.0,Female,South,4.0,Average
CUST3356,27.0,nan,Unknown,-1.0,Not satisfied
CUST3357,36.0,Male,South,2.0,Will come again
CUST3358,46.0,Male,North,5.0,Great service!
CUST3359,46.0,Female,North,4.0,nan
CUST3360,44.0,Male,North,3.0,nan
CUST3361,54.0,Female,South,2.0,Average
CUST3362,26.0,Male,South,3.0,
CUST3363,40.0,Female,South,4.0,
CUST3364,49.0,Female,South,4.0,nan
CUST3365,29.0,Female,Unknown,5.0,Not satisfied
CUST3366,31.0,Female,East,2.0,
CUST3367,40.0,Female,nan,2.0,Great service!
CUST3368,37.0,Female,Unknown,2.0,
CUST3369,63.0,Female,Unknown,-1.0,Great service!
CUST3370,66.0,Male,East,2.0,
CUST3371,67.0,Female,North,3.0,Not satisfied
CUST3372,18.0,Female,North,2.0,Average
CUST3373,59.0,Female,South,4.0,
CUST3374,54.0,nan,South,3.0,Not satisfied
CUST3375,58.0,Female,South,3.0,Will come again
CUST3376,35.0,Female,North,4.0,Average
CUST3377,56.0,Female,South,4.0,
CUST3378,26.0,Unknown,East,2.0,
CUST3379,32.0,Male,East,4.0,Great service!
CUST3380,42.0,Male,North,3.0,
CUST3381,64.0,Female,Unknown,2.0,Great service!
CUST3382,58.0,Female,North,4.0,Great service!
CUST3383,57.0,Female,South,2.0,nan
CUST3384,55.0,nan,North,3.0,Average
CUST3385,65.0,Male,Unknown,-1.0,
CUST3386,63.0,Female,East,4.0,
CUST3387,,Female,South,4.0,
CUST3388,22.0,Female,North,1.0,
CUST3389,31.0,nan,nan,4.0,
CUST3390,33.0,nan,North,3.0,
CUST3391,53.0,Male,North,1.0,Great service!
CUST3392,63.0,Male,East,5.0,Average
CUST3393,48.0,Female,North,4.0,Not satisfied
CUST3394,57.0,Male,South,3.0,Will come again
CUST3395,24.0,Female,North,3.0,
CUST3396,44.0,Male,South,1.0,Not satisfied
CUST3397,67.0,Female,?,3.0,Not satisfied
CUST3398,38.0,Female,Unknown,4.0,
CUST3399,45.0,Female,East,1.0,Not satisfied
CUST3400,59.0,nan,East,2.0,Not satisfied
CUST3401,61.0,Male,South,5.0,Will come again
CUST3402,44.0,Male,South,1.0,
CUST3403,35.0,Male,South,3.0,Average
CUST3404,,Male,North,1.0,
CUST3405,50.0,Male,Unknown,2.0,Will come again
CUST3406,60.0,Male,South,2.0,
CUST3407,27.0,Female,East,2.0,Will come again
CUST3408,45.0,Female,North,2.0,
CUST3409,64.0,Male,North,2.0,
CUST3410,32.0,Male,North,2.0,
CUST3411,28.0,Male,North,3.0,
CUST3412,34.0,Female,North,2.0,
CUST3413,69.0,Female,North,5.0,
CUST3414,,Female,East,3.0,
CUST3415,34.0,Male,South,3.0,
CUST3416,60.0,Male,South,1.0,
CUST3417,44.0,Male,North,3.0,Will come again
CUST3418,24.0,Male,North,2.0,Will come again
CUST3419,46.0,Female,South,2.0,
CUST3420,64.0,Male,North,4.0,
CUST3421,21.0,Male,North,3.0,
CUST3422,65.0,Male,nan,4.0,nan
CUST3423,47.0,Male,North,4.0,
CUST3424,39.0,Male,North,3.0,
CUST3425,46.0,Female,South,4.0,Great service!
CUST3426,23.0,Female,?,1.0,Not satisfied
CUST3427,51.0,nan,East,1.0,
CUST3428,23.0,Female,North,3.0,
CUST3429,36.0,Male,North,-1.0,nan
CUST3430,69.0,Male,North,2.0,nan
CUST3431,32.0,Male,North,2.0,Will come again
CUST3432,41.0,Male,North,4.0,Not satisfied
CUST3433,68.0,Male,East,2.0,
CUST3434,33.0,Female,East,5.0,Average
CUST3435,43.0,Unknown,East,2.0,
CUST3436,26.0,Female,North,5.0,
CUST3437,42.0,Female,North,2.0,
CUST3438,67.0,Female,South,3.0,
CUST3439,29.0,Male,South,1.0,
CUST3440,42.0,Male,South,2.0,
CUST3441,27.0,Male,North,2.0,
CUST3442,20.0,Male,North,4.0,
CUST3443,61.0,Female,?,3.0,
CUST3444,47.0,Female,North,2.0,
CUST3445,58.0,Female,East,2.0,nan
CUST3446,42.0,Male,South,4.0,nan
CUST3447,27.0,Male,North,1.0,
CUST3448,62.0,Male,East,1.0,
CUST3449,62.0,Male,East,2.0,Great service!
CUST3450,54.0,Male,South,-1.0,Great service!
CUST3451,41.0,Female,South,1.0,Will come again
CUST3452,27.0,Female,South,4.0,
CUST3453,35.0,Male,South,3.0,Will come again
CUST3454,62.0,Female,East,2.0,
CUST3455,58.0,Male,North,,Average
CUST3456,63.0,Female,Unknown,1.0,Average
CUST3457,35.0,nan,North,,
CUST3458,22.0,Female,nan,4.0,
CUST3459,26.0,Male,South,4.0,
CUST3460,21.0,Female,East,5.0,
CUST3461,23.0,Female,East,3.0,Not satisfied
CUST3462,68.0,Female,South,2.0,
CUST3463,52.0,Female,East,2.0,
CUST3464,30.0,Female,South,4.0,Average
CUST3465,68.0,nan,North,1.0,Great service!
CUST3466,32.0,Female,North,1.0,Will come again
CUST3467,30.0,Male,North,2.0,
CUST3468,46.0,Female,South,,
CUST3469,36.0,Male,South,2.0,
CUST3470,63.0,Female,North,2.0,
CUST3471,66.0,Male,North,2.0,
CUST3472,63.0,Male,East,1.0,
CUST3473,44.0,Male,Unknown,3.0,
CUST3474,26.0,Male,South,5.0,
CUST3475,53.0,Male,North,1.0,
CUST3476,58.0,Male,Unknown,4.0,Great service!
CUST3477,61.0,Male,South,5.0,Not satisfied
CUST3478,18.0,Male,South,2.0,Great service!
CUST3479,53.0,Male,nan,5.0,
CUST3480,23.0,Male,South,1.0,
CUST3481,37.0,Male,South,4.0,Great service!
CUST3482,56.0,Female,nan,4.0,
CUST3483,,Male,?,3.0,Will come again
CUST3484,42.0,Unknown,North,3.0,
CUST3485,26.0,Female,East,,
CUST3486,69.0,Male,South,5.0,
CUST3487,59.0,Female,East,2.0,
CUST3488,60.0,Female,East,3.0,Great service!
CUST3489,28.0,Male,South,2.0,Average
CUST3490,58.0,Male,North,-1.0,
CUST3491,64.0,Male,North,4.0,
CUST3492,,Female,East,2.0,
CUST3493,61.0,Male,East,1.0,Great service!
CUST3494,29.0,Male,South,2.0,Average
CUST3495,57.0,Male,North,,
CUST3496,19.0,Female,North,3.0,Not satisfied
CUST3497,41.0,Female,North,-1.0,nan
CUST3498,52.0,Male,North,3.0,
CUST3499,59.0,Male,North,4.0,
